Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
SINT-NIKLAAS - FH02;BL0206;69271;Regentieplein;1;;;134354,517;206463,604;MDU;;9;1;0;10;N;IRREG;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512806;Regentieplein;2;;;134360,315;206467,09;MDU;D;1;1;0;2;N;IRREG;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512809;Regentieplein;3;;;134364,771;206469,314;SDU;;0;1;0;1;N;IRREG;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512810;Regentieplein;4;;;134369,386;206472,102;SDU;;1;0;0;1;N;IRREG;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;4444643;Regentieplein;5;;;134373,715;206475,843;SDU;;1;0;0;1;N;IRREG;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;4444645;Regentieplein;6;;;134379,798;206480,179;SDU;;1;0;0;1;N;IRREG;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;69270;Regentieplein;8;;;134387,841;206488,017;SDU;;1;0;0;1;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;68478;Regentiestraat;37;;;134392,248;206485,494;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512927;Regentiestraat;39;;;134396,422;206484,038;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;4156366;Regentiestraat;41;;;134399,278;206483,079;MDU;D;2;0;0;2;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3995016;Regentiestraat;43;;;134406,21;206481,306;SDU;;1;0;0;1;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512932;Regentiestraat;45;;;134413,483;206479,964;SDU;;1;0;0;1;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512936;Regentiestraat;47;;;134419,721;206478,91;SDU;;1;0;0;1;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512942;Regentiestraat;51;;;134425,042;206478,293;MDU;D;7;0;1;8;N;HEIGHT;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512952;Regentiestraat;53;;;134433,757;206476,507;MDU;D;4;0;0;4;N;GLASS;5;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;4262398;Regentiestraat;55;;;134440,107;206474,549;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3948789;Regentiestraat;57;;;134446,598;206474,473;MDU;XC;12;0;0;12;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512970;Regentiestraat;61;;;134474,743;206468,066;SDU;;0;1;1;2;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512979;Regentiestraat;65;;;134503,891;206465,712;MDU;;4;0;0;4;Y;NA;3;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512986;Regentiestraat;69;;;134517,27;206460,815;SDU;;1;0;0;1;Y;NA;2;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512992;Regentiestraat;73;;;134529,287;206459,338;SDU;;0;1;1;2;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3512999;Regentiestraat;75;;;134541,626;206456,383;MDU;;1;0;1;2;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;68477;Regentiestraat;77;;;134551,845;206456,072;MDU;D;1;0;0;1;N;IRREG;3;Regentiestraat_77_Ankerstraat_150, Regentiestraat Nr 77 zou gewijzigd zijn naar Ankerstraat nr 150. Nr 150 nog niet beschikbaar in Planrrr, Wordt aangemaakt.;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0206;68399;Zamanstraat;31;;;134316,516;206286,692;MDU;;3;0;0;3;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525116;Zamanstraat;33;;;134318,126;206291,399;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525125;Zamanstraat;35;;;134318,774;206298,121;SDU;;0;1;0;1;N;IRREG;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525138;Zamanstraat;37;;;134320,95;206304,583;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525145;Zamanstraat;39;;;134322,632;206308,758;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525148;Zamanstraat;41;;;134323,386;206316,518;SDU;;0;1;0;1;Y;NA;3;BE;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;4269924;Zamanstraat;43;;;134324,237;206321,334;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;68398;Zamanstraat;45;;;134325,274;206327,457;SDU;;0;1;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;68467;Zamanstraat;47;;;134327,009;206331,8;SDU;;0;1;1;2;Y;NA;12;BE;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525162;Zamanstraat;49;;;134337,875;206393,43;SDU;;0;1;0;1;N;IRREG;1;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525173;Zamanstraat;53;;;134347,45;206435,437;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525179;Zamanstraat;55;;;134348,463;206440,867;MDU;D;3;0;0;3;Y;NA;4;"Building nr&amp;amp;amp;lowbar;55 met garage boxen";;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3525182;Zamanstraat;57;;;134350,663;206444,871;SDU;;0;1;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3948883;Zamanstraat;59;;;134351,182;206451,407;MDU;D;3;0;0;3;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;854102;Zwijgershoek;10;;;134383,54;206309,176;MDU;;36;1;0;37;N;IRREG;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3948529;Zwijgershoek;2;;;134325,539;206286,324;MDU;;3;0;0;3;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;5943423;Ankerstraat;120;A;;134526,854;206382,782;SDU;;1;0;0;1;Y;NA;3;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;5999565;Ankerstraat;150;;;134551,836;206451,661;MDU;D;2;0;0;2;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;3484881;Ankerstraat;120;B;;134528,632;206386,192;SDU;;1;0;0;1;Y;NA;3;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0206;6383957;Zwijgershoek;14;;;134458;206394;SDU;;1;0;0;1;N;IRREG;2;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484822;Ankerstraat;44;;;134375,303;206228,882;MDU;;4;1;0;5;Y;NA;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4444935;Ankerstraat;46;;;134383,257;206231,371;SDU;;0;1;0;1;Y;NA;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;6116209;Ankerstraat;54;A;;134401,373;206235,815;MDU;;6;0;0;6;N;IRREG;4;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;6347287;Ankerstraat;54;B;;134405,697;206237,164;SDU;;0;1;0;1;N;IRREG;1;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;6528337;Zwijgershoek;25;B;;134398,375;206287,164;MDU;;1;1;1;3;N;IRREG;2;;N;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68403;Zwijgershoek;25;;;134404,7893;206288,1694;SDU;;0;1;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68420;Ankerstraat;20;;;134311,791;206212,486;SDU;;0;1;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484805;Ankerstraat;22;;;134314,859;206211,121;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4082341;Ankerstraat;24;;;134320,411;206210,928;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484806;Ankerstraat;26;;;134322,936;206213,325;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68419;Ankerstraat;28;;;134326,709;206214,825;MDU;D;2;0;0;2;Y;NA;3;2 studentenkamers;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484809;Ankerstraat;30;;;134330,514;206216,905;MDU;D;2;1;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4444925;Ankerstraat;32;;;134336,022;206216,788;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484810;Ankerstraat;34;;;134340,944;206220,395;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484813;Ankerstraat;36;;;134350,86;206222,34;MDU;;0;1;0;1;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484815;Ankerstraat;38;;;134354,786;206223,802;MDU;D;6;0;1;7;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484817;Ankerstraat;40;;;134359,229;206224,851;SDU;;0;1;0;1;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484820;Ankerstraat;42;;;134366,819;206226,651;MDU;;4;1;1;6;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68409;Ankerstraat;48;;;134381,139;206235,886;MDU;D;3;0;0;3;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68410;Ankerstraat;50;;;134388,477;206233,786;SDU;;1;0;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484826;Ankerstraat;52;;;134394,958;206236,636;MDU;D;2;0;0;2;N;GLASS;3;Ondergrondse distributie voorzien maar kan op façade. Idem nr 54 en 50;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484829;Ankerstraat;54;;;134400,674;206242,236;MDU;D;6;1;1;8;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484831;Ankerstraat;56;;;134411,761;206240,304;SDU;;0;1;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484833;Ankerstraat;58;;;134418,245;206241,612;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484835;Ankerstraat;60;;;134425,81;206246,006;MDU;;13;0;1;14;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4444883;Ankerstraat;62;;;134432,131;206245,51;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484839;Ankerstraat;64;;;134439,005;206250,395;SDU;;0;1;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484841;Ankerstraat;66;;;134442,324;206250,336;MDU;XC;4;1;1;6;N;IRREG;5;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4054548;Ankerstraat;68;;;134449,27;206250,856;MDU;D;2;1;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484844;Ankerstraat;70;;;134453,88;206252,633;MDU;D;4;0;0;4;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4444843;Zamanstraat;3;;;134298,048;206211,675;SDU;;0;1;0;1;N;ORN;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68418;Ankerstraat;72;;;134459,942;206253,452;MDU;D;1;1;0;2;Y;NA;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68396;Ankerstraat;74;;;134465,294;206254,598;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;5487710;Ankerstraat;18;;;134305,932;206206,743;MDU;;4;0;0;4;N;IRREG;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484848;Ankerstraat;76;;;134471,173;206257,335;MDU;;1;0;1;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484850;Ankerstraat;78;;;134475,294;206259,531;MDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4444854;Ankerstraat;80;;;134477,887;206263,3;MDU;D;2;1;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484855;Ankerstraat;84;;;134482,176;206272,472;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4242235;Ankerstraat;88;;;134484,842;206280,143;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484856;Ankerstraat;90;;;134487,453;206286,689;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4157611;Zwijgershoek;13;;;134361,536;206276,093;MDU;;1;0;1;2;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484859;Ankerstraat;96;;;134492,486;206306,02;SDU;;0;1;0;1;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484862;Ankerstraat;100;;;134495,633;206317,156;MDU;;16;0;1;17;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484867;Ankerstraat;104;;;134499,811;206329,787;SDU;;0;1;0;1;N;IRREG;4;OZ PH.Neri: 1 bel 2 bussen waarvan 1 dichtgemaakt;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484858;Ankerstraat;92;;;134490,536;206292,975;SDU;;0;1;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484868;Ankerstraat;106;;;134506,801;206334,55;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484870;Ankerstraat;108;;;134509,277;206341,935;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4444862;Ankerstraat;94;;;134492,374;206298,79;MDU;XC;3;0;2;5;Y;NA;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3484872;Ankerstraat;110;;;134511,974;206353,183;MDU;D;4;0;1;5;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68400;Zamanstraat;1;;;134297,764;206206,379;SDU;;0;1;0;1;N;GLASS;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3525056;Zamanstraat;5;;;134299,874;206220,233;MDU;D;4;0;1;5;Y;NA;4;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3525068;Zamanstraat;7;;;134302,44;206224,369;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3948878;Zamanstraat;9;;;134302,94;206230,619;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4444846;Zamanstraat;11;;;134304,623;206237,884;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3525081;Zamanstraat;13;;;134306,111;206244,844;SDU;;0;1;0;1;Y;NA;3;In aanbouw - En construction;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3525097;Zamanstraat;15;;;134308,242;206249,904;MDU;X;4;1;0;5;Y;NA;3;In aanbouw - En construction;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3525101;Zamanstraat;17;;;134309,426;206253,517;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3948880;Zamanstraat;19;;;134309,777;206258,761;MDU;D;3;0;0;3;Y;NA;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;9405;Zamanstraat;21;;;134310,423;206263,757;MDU;D;3;0;0;3;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68405;Zwijgershoek;3;;;134331,188;206246,277;MDU;;1;1;0;2;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68406;Zwijgershoek;11;;;134350,621;206273,348;MDU;D;12;0;1;13;N;IRREG;4;Ondergrondse distributie, 3 stijgleidingen 3 DTP;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4032571;Zwijgershoek;15;;;134369,391;206278,137;MDU;;0;1;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;3483874;Zwijgershoek;21;;;134390,117;206284,636;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;4444833;Zwijgershoek;17;;;134377,905;206279,928;SDU;;1;0;0;1;N;IRREG;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;5435251;Zwijgershoek;27;;;134423,217;206298,214;SDU;;0;1;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0207;5982284;Zwijgershoek;1;;;134323;206244;SDU;;1;0;0;1;N;IRREG;2;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0207;68404;Zwijgershoek;23;;;134395,445;206285,722;SDU;;1;0;0;1;N;IRREG;2;_;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4163806;Papenakkerstraat;15;;;134621,826;206357,969;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3509868;Papenakkerstraat;11;;;134606,173;206355,374;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3509864;Papenakkerstraat;7;;;134596,093;206352,243;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444760;Ankerstraat;119;;;134567,248;206424,681;MDU;;3;1;0;4;N;IRREG;1;;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484873;Ankerstraat;111;;;134558,141;206398,037;MDU;D;2;1;0;3;Y;NA;3;Onbewoonbaar verklaard;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68430;Klein-Hulststraat;57;;;134715,252;206410,216;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68448;Papenakkerstraat;37;;;134708,795;206402,969;SDU;;1;0;0;1;N;IRREG;3;;;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68435;Ankerstraat;95;;;134534,699;206352,062;SDU;;0;1;1;2;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484860;Ankerstraat;97;;;134535,986;206357,463;MDU;;0;1;0;1;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484861;Ankerstraat;99;;;134541,723;206363,638;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484865;Ankerstraat;103;;;134546,327;206375,115;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3948543;Ankerstraat;105;;;134548,624;206381,504;MDU;D;4;0;1;5;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484869;Ankerstraat;107;;;134551,593;206387,212;MDU;D;2;0;0;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484871;Ankerstraat;109;;;134555,257;206392,557;SDU;;0;1;0;1;Y;NA;4;BE;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68437;Ankerstraat;113;;;134560,973;206408,274;MDU;D;10;2;1;13;N;IRREG;4;Achterliggend 1BU en 4 LU technisch enkel te bekabelen via achterzijde, toegankelijk via Papenakkerstraat 25 (Parking Aldi) Fiber gaat via doorgang (20m) naar achterkant van het gebouw.;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68438;Ankerstraat;115;;;134565,23;206420,043;MDU;XC;5;0;1;6;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484877;Ankerstraat;117;;;134566,974;206422,717;SDU;;0;1;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484882;Ankerstraat;121;;;134570,093;206431,128;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484884;Ankerstraat;123;;;134571,894;206438,224;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484887;Ankerstraat;125;;;134574,917;206444,726;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484890;Ankerstraat;127;;;134577,375;206450,156;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68440;Ankerstraat;129;;;134578,496;206455,727;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484864;Ankerstraat;101;A;;134543,701;206369,784;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3484863;Ankerstraat;101;B;;134549,952;206366,62;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68426;Klein-Hulststraat;1;;;134584,363;206461,573;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500067;Klein-Hulststraat;3;;;134589,771;206458,607;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500070;Klein-Hulststraat;5;;;134594,528;206457,292;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500071;Klein-Hulststraat;7;;;134598,598;206456,228;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444729;Klein-Hulststraat;9;;;134602,479;206454,851;MDU;D;2;0;0;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500073;Klein-Hulststraat;11;;;134608,176;206452,597;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500075;Klein-Hulststraat;13;;;134613,497;206450,343;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4037770;Klein-Hulststraat;15;;;134619,069;206448,403;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500079;Klein-Hulststraat;17;;;134624,328;206446,399;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444733;Klein-Hulststraat;19;;;134630,713;206444,083;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500081;Klein-Hulststraat;23;;;134639,04;206440,202;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500084;Klein-Hulststraat;25;;;134644,799;206438,449;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3925969;Klein-Hulststraat;27;;;134648,055;206431,5;MDU;;5;0;0;5;N;IRREG;4;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500086;Klein-Hulststraat;29;;;134654,816;206431,562;MDU;D;2;0;0;2;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444739;Klein-Hulststraat;31;;;134660,325;206432,501;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4057353;Klein-Hulststraat;33;;;134664,394;206430,811;SDU;;1;0;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444740;Klein-Hulststraat;35;;;134668,338;206428,495;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500087;Klein-Hulststraat;37;;;134672,908;206426,304;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444741;Klein-Hulststraat;39;;;134679,607;206423,987;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4027354;Klein-Hulststraat;41;;;134682,862;206423,111;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500088;Klein-Hulststraat;43;;;134683,926;206418,916;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444743;Klein-Hulststraat;45;;;134689,185;206420,043;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500089;Klein-Hulststraat;47;;;134692,879;206418,478;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500090;Klein-Hulststraat;49;;;134696,635;206416,725;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500091;Klein-Hulststraat;51;;;134703,021;206414,409;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3500092;Klein-Hulststraat;53;;;134710,283;206411,905;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68427;Klein-Hulststraat;55;;;134712,814;206406,395;MDU;D;2;0;0;2;N;IRREG;3;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68443;Papenakkerstraat;1;;;134554,376;206349,669;MDU;XC;11;0;1;12;N;IRREG;5;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68444;Papenakkerstraat;3;;;134574,495;206360,82;SDU;;1;0;0;1;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4103518;Papenakkerstraat;5;;;134589,332;206352,995;MDU;D;2;0;0;2;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3948761;Papenakkerstraat;9;;;134599,599;206349,301;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;68446;Papenakkerstraat;13;;;134616,291;206356,585;SDU;;1;0;0;1;Y;NA;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;3509870;Papenakkerstraat;25;;;134638,038;206393,249;MDU;;0;1;1;2;N;IRREG;1;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0208;4444789;Papenakkerstraat;29;;;134681,513;206382,394;MDU;XC;4;0;0;4;N;IRREG;2;;Y;BUILDING template
SINT-NIKLAAS - FH02;BL0209;3484838;Ankerstraat;63;;;134410,979;206220,094;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
